,code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date
2087,000158,常山北明,0.21,-25.0,,6.05,,35509.5,1.48,10派0.5,04-10
2088,603466,风语筑,1.46,40.38,,22.2,,16615.68,47.57,,04-10
2089,603036,如通股份,0.18,-58.14,,3.76,,3621.87,-45.29,,04-10
2090,002395,双象股份,0.07,-63.18,,1.39,,1308.95,-63.18,,04-10
2091,600866,星湖科技,-0.25,-750.4,,-15.93,,-15827.32,-751.16,,04-10
2092,300595,欧普康视,1.26,-43.75,,21.4,,15085.87,32.29,,04-10
2093,300284,苏交科,0.82,20.22,,13.93,,46386.13,22.32,,04-10
2094,300316,晶盛机电,0.39,69.57,,11.33,,38664.25,89.76,,04-10
2095,000526,紫光学大,0.25,-124.71,,41.11,,2438.09,-124.71,,04-10
2096,600379,宝光股份,0.15,-0.26,,7.44,,3604.12,-0.29,10派0.25,04-10
2097,002031,巨轮智能,0.03,102.8,,2.14,,6370.18,101.93,10派0.01,04-10
2098,300241,瑞丰光电,0.53,132.98,,12.32,,13418.64,168.35,,04-10
2099,002255,海陆重工,0.16,29.75,,4.11,,9710.44,28.87,,04-10
2100,002354,天神娱乐,1.17,-37.21,,13.62,,101967.62,86.5,,04-10
2101,002664,长鹰信质,0.64,10.34,,14.12,,25582.47,10.77,,04-10
2102,002359,北讯集团,0.21,-284.85,,5.04,,21763.13,-549.51,,04-10
2103,603058,永吉股份,0.22,0.09,,11.46,,9382.1,0.09,,04-10
2104,300556,丝路视觉,0.21,-34.38,,5.77,,2355.4,-12.99,,04-10
2105,600375,华菱星马,0.1,-28.57,,2.05,,5585.45,-26.07,,04-10
2106,002043,兔宝宝,0.44,37.5,,20.75,,36488.24,40.43,10派2.34935,04-10
2107,002364,中恒电气,0.11,-62.07,,2.74,,6377.43,-59.71,10派1,04-10
2108,002508,老板电器,1.54,-7.78,,31.66,,146121.35,21.08,,04-10
2109,600715,文投控股,0.25,-30.56,,7.4,,43394.36,-27.81,10派0.71,04-10
2110,002626,金达威,0.77,50.98,,20.26,,47405.06,58.14,10派4,04-10
2111,300371,汇中股份,0.54,23.29,,11.39,,6524.11,23.28,,04-10
2112,002811,亚泰国际,0.6,9.09,,8.51,,10775.78,33.16,10派2,04-10
2113,600230,沧州大化,4.36,245.78,,60.35,,128304.24,245.77,10派5转4,04-10
2114,002846,英联股份,0.24,-61.29,,9.03,,4540.18,-18.08,,04-10
2115,300263,隆华节能,0.05,201.73,,1.89,,4601.49,201.75,,04-10
2116,300589,江龙船艇,0.32,-44.6,,18.71,,3500.85,-4.98,,04-10
2117,000158,常山北明,0.21,-25.0,,6.05,,35509.5,1.48,10派0.5,04-10
2118,603466,风语筑,1.46,40.38,,22.2,,16615.68,47.57,,04-10
2119,603289,泰瑞机器,0.52,8.33,,15.11,,8351.42,13.41,,04-10
2120,300595,欧普康视,1.26,-43.75,,21.4,,15085.87,32.29,,04-10
2121,300284,苏交科,0.82,20.22,,13.93,,46386.13,22.32,10派1.6转4,04-10
2122,300316,晶盛机电,0.39,69.57,,11.33,,38664.25,89.76,,04-10
2123,000526,紫光学大,0.25,-124.71,,41.11,,2438.09,-124.71,,04-10
2124,603036,如通股份,0.18,-58.14,,3.76,,3621.87,-45.29,,04-10
2125,002395,双象股份,0.07,-63.18,,1.39,,1308.95,-63.18,,04-10
2126,600866,星湖科技,-0.25,-750.4,,-15.93,,-15827.32,-751.16,,04-10
2127,002255,海陆重工,0.16,29.75,,4.11,,9710.44,28.87,,04-10
2128,001965,招商公路,0.6,-10.19,,8.64,,336819.5,14.62,10派2.19,04-10
2129,600379,宝光股份,0.15,-0.26,,7.44,,3604.12,-0.29,10派0.25,04-10
2130,002031,巨轮智能,0.03,102.8,,2.14,,6370.18,101.93,10派0.01,04-10
2131,300241,瑞丰光电,0.53,132.98,,12.32,,13418.64,168.35,,04-10
2132,600290,华仪电气,0.08,-233.33,,1.45,,5982.65,-223.55,10派0.2,04-10
2133,000826,启迪桑德,1.27,1.52,,11.01,,125115.22,15.7,10派4转4,04-10
2134,300627,华测导航,1.16,1.32,,20.79,,12910.65,26.45,,04-10
2135,000525,红太阳,1.2,440.99,,13.64,,69755.57,451.81,10派5,04-10
2136,300057,万顺股份,0.18,5.17,,3.38,,7961.97,5.19,,04-10
2137,002025,航天电器,0.73,19.67,,13.81,,31139.22,19.28,10派2.5,04-10
2138,002683,宏大爆破,0.23,155.56,,5.56,,16263.74,159.67,10派1,04-10
2139,000632,三木集团,0.05,48.03,,1.95,,2454.87,48.11,,04-10
2140,600117,西宁特钢,0.06,-33.33,,2.06,,5981.14,-13.83,,04-10
2141,300498,温氏股份,1.29,-52.28,,21.65,,675111.9,-42.74,10派3.92963,04-10
2142,000778,新兴铸管,0.28,130.05,,5.73,,109303.18,148.29,10派1.5,04-10
2143,000059,华锦股份,1.15,1.77,,15.87,,184527.97,2.33,,04-10
2144,300325,德威新材,0.02,-75.0,,1.35,,2508.16,-67.61,,04-10
2145,300341,麦迪电气,0.26,14.5,,12.27,,13032.42,14.65,,04-10
2146,600122,宏图高科,0.53,35.06,,7.26,,60819.62,36.1,10派0.55,04-10
2147,002436,兴森科技,0.11,-15.38,,6.85,,16474.87,-14.46,10派0.3,04-10
2148,600557,康缘药业,0.61,0.0,,11.29,,37378.27,0.01,10派0.6,04-10
2149,603318,派思股份,0.15,150.0,,10.28,,5486.3,134.2,,04-10
2150,300314,戴维医疗,0.16,-27.27,,6.17,,4703.32,-24.34,,04-10
2151,603637,镇海股份,0.34,-56.96,,6.53,,4436.44,-26.44,,04-10
2152,000561,烽火电子,0.12,-20.0,,5.77,,6970.38,-21.01,,04-10
2153,000586,汇源通信,0.0,-80.0,,0.34,,81.49,-73.01,,04-10
2154,603909,合诚股份,0.62,-5.87,,10.33,,6223.0,7.58,,04-10
2155,603955,大千生态,0.96,-10.03,,8.26,,7834.15,12.46,,04-10
2156,300558,贝达药业,0.64,-36.63,,12.98,,25772.74,-30.12,10派1.5,04-10
2157,300238,冠昊生物,0.22,-15.38,,3.98,,5747.52,-12.08,10派0.5,04-09
2158,002890,弘宇股份,0.7,-7.89,,10.45,,4010.26,6.17,,04-09
2159,300683,海特生物,1.65,-18.72,,13.77,,14238.96,-9.34,10派3,04-09
2160,300238,冠昊生物,0.22,-15.38,,3.98,,5747.52,-12.08,10派0.5,04-09
2161,300493,润欣科技,0.18,-56.1,,11.26,,5441.48,10.34,,04-05
2162,300196,长海股份,0.48,-63.08,,8.65,,20194.05,-21.62,,04-05
2163,300552,万集科技,0.35,-57.32,,5.08,,3790.33,-45.34,,04-05
2164,300539,横河模具,0.15,-68.09,,8.62,,3147.14,-16.16,,04-05
2165,603822,嘉澳环保,0.7,8.97,,7.83,,5098.63,18.88,,04-05
2166,300140,中环装备,0.22,-15.81,,5.9,,7597.86,-15.74,10派0.5,04-05
2167,601179,中国西电,0.18,-20.45,,4.71,,89863.06,-20.33,10派0.53,04-05
2168,002353,杰瑞股份,0.07,-46.15,,0.86,,6778.96,-43.82,10派1.2,04-04
2169,600084,中葡股份,-0.08,-807.96,,-3.76,,-8988.02,-806.32,,04-04
2170,300420,五洋停车,0.16,-46.67,,6.49,,7756.69,6.71,,04-04
2171,002578,闽发铝业,0.04,0.0,,2.61,,3833.04,116.89,,04-04
2172,300441,鲍斯股份,0.42,100.0,,11.42,,15097.17,113.81,,04-04
2173,002518,科士达,0.64,-4.48,,17.72,,37143.94,25.55,,04-04
2174,603348,文灿股份,0.94,0.0,6.82,14.66,1.38,15530.37,0.39,,04-04
2175,002551,尚荣医疗,0.26,0.0,,9.58,,17516.02,53.44,,04-04
2176,002920,德赛西威,1.37,4.58,,41.37,,61644.5,4.43,,04-04
2177,002320,海峡股份,0.45,21.62,,6.57,,22779.03,45.21,10派2转3,04-04
2178,002758,华通医药,0.2,-31.03,,7.55,,4206.38,4.75,,04-04
2179,000981,银亿股份,0.4,100.0,,9.58,,160129.33,211.61,10派7,04-04
2180,300074,华平股份,0.06,-52.28,,2.95,,3432.03,-51.47,,04-04
2181,600563,法拉电子,1.88,8.67,,19.56,,42358.08,8.73,10派12,04-04
2182,002474,榕基软件,0.05,32.08,,2.31,,3276.32,31.87,10派0.1,04-04
2183,002803,吉宏股份,0.69,60.47,,17.04,,8003.43,86.14,,04-04
2184,601366,利群股份,0.49,-7.55,,10.18,,39453.06,9.03,,04-04
2185,002587,奥拓电子,0.22,-4.35,,12.32,,13201.41,53.0,,04-04
2186,603005,晶方科技,0.42,82.61,,5.56,,9569.17,81.39,,04-04
2187,002062,宏润建设,0.25,19.05,,10.33,,27195.23,16.72,10派0.5,04-04
2188,300466,赛摩电气,0.05,-76.19,,2.15,,2555.4,-54.74,,04-04
2189,000510,金路集团,0.11,16.26,,8.06,,6752.36,16.27,10派0.4,04-04
2190,002051,中工国际,1.33,-3.62,,19.24,,148407.04,15.98,10派3.5,04-04
2191,002099,海翔药业,0.22,46.67,,6.9,,34221.72,52.08,10派1,04-04
2192,300164,通源石油,0.1,100.4,,2.85,,4412.33,100.79,,04-04
2193,002900,哈三联,1.06,-4.5,,16.78,,18107.55,3.36,,04-04
2194,600792,云煤能源,-0.05,-200.0,,-1.65,,-4863.87,-200.2,,04-04
2195,300121,阳谷华泰,0.72,28.57,,27.16,,20354.13,29.83,10派3,04-04
2196,300218,安利股份,-0.08,-128.55,,-1.69,,-1666.29,-128.54,,04-04
2197,601360,三六零,,,,25.6,,337198.1,2014.79,,04-04
2198,002313,日海智能,0.33,50.0,,5.11,,10202.08,51.22,10派0.35,04-04
2199,002029,七匹狼,0.42,20.0,,5.96,,31657.92,18.48,10派1,04-04
2200,000702,正虹科技,0.06,694.74,,3.47,,1611.33,695.92,,04-04
2201,300598,诚迈科技,0.49,-41.67,,9.36,,3937.58,-22.12,,04-04
2202,002451,摩恩电气,0.13,550.0,,8.92,,5922.62,580.57,,04-04
2203,002537,海联金汇,0.33,-45.0,,6.11,,41394.58,77.72,,04-04
2204,002312,三泰控股,0.22,-123.16,,9.26,,30239.62,-123.19,,04-04
2205,002638,勤上股份,0.06,-113.83,,1.64,,8419.67,-119.7,,04-04
2206,600693,东百集团,0.28,144.8,,12.14,,24741.22,144.85,10派1,04-04
2207,000547,航天发展,0.19,11.76,,5.09,,27612.58,13.16,,04-04
2208,002338,奥普光电,0.16,-63.64,,5.02,,3846.83,-26.89,10派0.3,04-04
2209,603766,隆鑫通用,0.46,-55.77,,15.89,,96455.09,11.43,,04-04
2210,002760,凤形股份,-0.97,-908.33,,-16.17,,-8509.57,-931.84,,04-04
2211,300087,荃银高科,0.15,50.0,,8.5,,6246.19,103.61,10派0.981528,04-04
2212,002731,萃华珠宝,0.42,7.69,,5.42,,6256.12,7.45,,04-04
2213,000540,中天金融,0.45,-29.64,,13.5,,208154.94,-29.18,10派0.5转5,04-04
2214,600901,江苏租赁,0.43,,2.66,17.46,,101062.91,22.92,10派1.2,04-04
2215,603659,璞泰来,1.19,23.96,,32.45,,45086.58,27.47,,04-03
2216,600380,健康元,1.36,372.11,,33.73,,213304.04,372.52,10派1.8,04-03
2217,600782,新钢股份,1.09,503.88,,29.86,,311062.22,518.51,10派0.9,04-03
2218,603811,诚意药业,0.87,-18.69,,13.62,,6923.84,1.57,10派4.2,04-03
2219,300150,世纪瑞尔,0.09,-47.06,,2.89,,4674.56,-48.51,10派1,04-03
2220,000723,美锦能源,0.26,-13.33,,14.3,,106493.04,56.69,,04-03
2221,000060,中金岭南,0.46,206.67,,12.01,,106699.29,230.1,10派2.5转5,04-03
2222,002593,日上集团,0.1,0.0,,3.71,,6784.81,-1.45,,04-03
2223,300424,航新科技,0.28,-37.78,,7.49,,6669.66,11.42,,04-03
2224,300149,量子生物,0.14,-6.67,,7.33,,5780.95,-11.04,10派0.4,04-03
2225,600558,大西洋,0.05,5.66,,2.52,,4695.53,5.65,10派0.2,04-03
2226,300310,宜通世纪,0.27,-30.77,,7.58,,23132.62,35.49,,04-03
2227,002630,华西能源,0.26,-6.05,,6.06,,19270.42,-6.03,10派0.3,04-03
2228,002009,天奇股份,0.23,-17.86,,4.34,,8476.64,-18.45,10派0.5,04-03
2229,300106,西部牧业,-1.74,569.23,,-45.8,,-36702.11,602.91,,04-03
2230,000697,炼石有色,0.1,-252.06,,3.96,,5789.32,-252.2,,04-03
2231,300154,瑞凌股份,0.19,18.75,,5.52,,8578.69,17.11,,04-03
2232,603912,佳力图,0.7,29.63,,23.36,,8226.46,40.75,,04-03
2233,600598,北大荒,0.44,6.04,,13.27,,77998.53,6.11,10派2.7,04-03
2234,600763,通策医疗,0.68,61.9,,23.39,,21657.47,59.05,10派0.3,04-03
2235,600021,上海电力,0.39,-10.09,,6.98,,92802.39,1.26,10派2,04-03
2236,300699,光威复材,0.77,6.94,,12.85,,23719.85,18.99,,04-03
2237,600066,宇通客车,1.41,-22.95,,22.15,,312919.39,-22.62,10派5,04-03
2238,300192,科斯伍德,0.02,-86.67,,1.0,,576.48,-83.99,,04-03
2239,002174,游族网络,0.76,11.76,,21.12,,65589.05,11.57,10派0.75,04-03
2240,601126,四方股份,0.29,-19.44,,6.14,,23801.19,-19.57,10派1.78,04-03
2241,600695,绿庭投资,0.07,-10.19,,6.37,,4763.88,-10.23,,04-03
2242,600768,宁波富邦,0.53,286.86,,70.86,,7065.41,285.8,,04-03
2243,603010,万盛股份,0.36,-38.98,,8.54,,9106.98,-39.09,,04-03
2244,002083,孚日股份,0.45,7.14,,12.63,,41020.32,8.47,10派3,04-03
2245,002500,山西证券,0.14,-17.65,,3.31,,40890.13,-12.57,10派0.9,04-03
2246,601011,宝泰隆,0.11,57.14,,3.35,,16170.42,73.24,,04-03
2247,000430,张家界,0.19,0.0,,6.48,,6736.22,10.15,,04-03
2248,300056,三维丝,0.11,-81.67,,3.1,,4210.86,-80.91,,04-03
2249,300073,当升科技,0.68,25.97,,17.22,,25017.43,151.97,,04-03
2250,600128,弘业股份,0.05,-46.39,,0.88,,1226.4,-46.39,10派0.5,04-03
2251,300492,山鼎设计,0.25,4.17,,6.74,,2061.31,2.27,,04-03
2252,300401,花园生物,0.72,200.0,,16.07,,13040.33,197.91,,04-03
2253,002398,建研集团,0.56,14.29,,8.66,,19109.13,14.23,,04-03
2254,002738,中矿资源,0.28,-0.14,,8.21,,5479.16,2.59,,04-03
2255,002173,创新医疗,0.31,19.23,,3.92,,14074.31,22.69,10派1.00247,04-03
2256,600243,青海华鼎,0.05,-133.33,,1.2,,2095.89,-131.73,10派0.15,04-03
2257,600105,永鼎股份,0.31,14.81,,11.1,,29151.73,16.36,10派1送3,04-03
2258,000902,新洋丰,0.52,20.93,,12.56,,68015.07,20.79,10派2,04-03
2259,603444,吉比特,8.53,-22.24,,29.58,,60971.27,4.14,,04-03
2260,300620,光库科技,0.73,-3.26,,15.3,,5993.27,20.92,,04-03
2261,002360,同德化工,0.25,18.32,,9.42,,9612.92,16.18,10派1.5,04-03
2262,002887,绿茵生态,2.61,-9.06,,16.11,,17835.49,3.75,,04-03
2263,002601,龙蟒佰利,1.25,190.7,,19.14,,250241.4,466.02,10派5.5,04-03
2264,600063,皖维高新,0.05,-28.57,,1.92,,8525.35,-22.64,10派0.15,04-03
2265,300400,劲拓股份,0.33,-22.16,,17.43,,8033.68,54.17,,04-03
2266,600171,上海贝岭,0.26,333.33,,8.82,,17365.35,358.75,10派0.8,04-03
2267,300529,健帆生物,0.69,32.69,,22.21,,28441.4,40.72,,04-03
2268,300334,津膜科技,-0.24,-239.78,,-5.16,,-6656.74,-240.45,,04-03
2269,300685,艾德生物,1.38,23.21,,20.54,,9406.58,40.33,,04-03
2270,000572,海马汽车,-0.6,-531.86,,-14.15,,-99435.91,-531.9,,04-03
2271,300066,三川智慧,0.08,-40.81,,5.32,,7909.36,-40.79,10派0.2,04-03
2272,603026,石大胜华,0.92,9.52,,12.04,,18643.27,9.34,,04-03
2273,300227,光韵达,0.42,256.23,,10.52,,6137.92,279.22,,04-03
2274,300568,星源材质,0.56,-66.67,,8.62,,10679.17,-31.29,,04-03
2275,603429,集友股份,0.74,-28.09,,21.41,,9915.5,87.78,,04-03
2276,603559,中通国脉,0.21,-66.51,,5.31,,2784.98,-34.53,,04-03
2277,002118,紫鑫药业,0.29,123.08,,9.46,,37157.74,127.73,,04-03
2278,000025,特力A,0.22,145.79,,7.2,,6686.28,145.88,,04-03
2279,600469,风神股份,-0.85,-666.67,,-21.78,,-47499.32,-661.78,,04-03
2280,300334,津膜科技,-0.24,-239.78,,-5.16,,-6656.74,-240.45,,04-03
2281,300685,艾德生物,1.38,23.21,,20.54,,9406.58,40.33,,04-03
2282,000572,海马汽车,-0.6,-531.86,,-14.15,,-99435.91,-531.9,,04-03
2283,300066,三川智慧,0.08,-40.81,,5.32,,7909.36,-40.79,,04-03
2284,603026,石大胜华,0.92,9.52,,12.04,,18643.27,9.34,,04-03
2285,300227,光韵达,0.42,256.23,,10.52,,6137.92,279.22,,04-03
2286,300568,星源材质,0.56,-66.67,,8.62,,10679.17,-31.29,,04-03
2287,603429,集友股份,0.74,-28.09,,21.41,,9915.5,87.78,,04-03
2288,603559,中通国脉,0.21,-66.51,,5.31,,2784.98,-34.53,,04-03
2289,002118,紫鑫药业,0.29,123.08,,9.46,,37157.74,127.73,,04-03
2290,000025,特力A,0.22,145.79,,7.2,,6686.28,145.88,,04-03
2291,600469,风神股份,-0.85,-666.67,,-21.78,,-47499.32,-661.78,,04-03
2292,300172,中电环保,0.23,4.55,,10.26,,11816.16,8.36,,04-03
2293,000090,天健集团,0.5,34.74,,9.35,,60162.12,34.74,10派2转2,04-03
2294,000528,柳工,0.29,555.25,,3.6,,32293.0,555.56,10派1.5,04-03
2295,603776,永安行,6.46,298.77,,52.0,,51644.91,343.85,,04-02
2296,300743,天地数码,0.91,7.06,3.31,30.92,0.69,4451.86,7.45,,04-02
2297,300742,越博动力,1.6,10.34,11.7,14.26,-3.28,9425.71,15.14,,04-02
2298,603126,中材节能,0.22,2.16,,8.69,,13311.71,2.2,10派0.7,04-02
2299,600161,天坛生物,1.76,245.1,,41.52,,117994.27,350.74,10派2送3,04-02
2300,002797,第一创业,0.12,-55.56,,4.85,,42285.11,-24.73,10派0.2,04-02
2301,603060,国检集团,0.66,-3.97,,14.79,,14422.42,24.57,,04-02
2302,300547,川环科技,1.9,9.2,,17.53,,11427.61,35.51,,04-02
2303,603032,德新交运,0.2,-60.78,,6.34,,2710.13,-46.61,,04-02
2304,603385,惠达卫浴,0.85,-14.14,,8.48,,22662.78,7.84,10派3转3,04-02
2305,002059,云南旅游,0.1,7.11,,4.71,,7154.52,7.11,10派0.1,04-02
2306,002460,赣锋锂业,1.98,222.19,,46.37,,146907.81,216.36,,04-02
2307,002858,力盛赛车,0.69,0.0,,11.73,,4073.66,24.68,,04-02
2308,002016,世荣兆业,1.13,875.28,,44.17,,91298.16,875.09,10派7.2,03-31
2309,002032,苏泊尔,1.6,-6.48,,26.87,,130760.66,21.35,10派7.2,03-31
2310,300719,安达维尔,0.69,-5.32,,18.57,,8979.44,-1.52,,03-31
2311,600455,博通股份,0.07,-143.75,,3.48,,439.45,-143.99,,03-31
2312,002385,大北农,0.31,40.91,,13.16,,126521.19,43.34,,03-31
2313,002725,跃岭股份,0.1,-64.29,,1.76,,1592.94,-64.84,,03-31
2314,600856,中天能源,0.43,13.16,,14.93,,52584.19,20.93,10派1.2,03-31
2315,300194,福安药业,0.24,-64.71,,7.02,,28481.47,28.32,,03-31
2316,000800,一汽轿车,0.17,-129.47,,3.59,,28123.68,-129.47,10派0.2,03-31
2317,600605,汇通能源,0.2,18.45,,5.0,,2937.53,18.34,10派0.6,03-31
2318,603313,梦百合,0.65,-36.89,,9.9,,15584.86,-22.23,,03-31
2319,600248,延长化建,0.22,9.23,,6.75,,13414.5,9.22,10派0.5,03-31
2320,601128,常熟银行,0.57,11.76,,12.52,,126429.5,21.51,10派1.8,03-31
2321,002289,宇顺电子,-0.45,-384.61,,-23.83,,-12745.41,-526.91,,03-31
2322,600056,中国医药,1.22,31.57,,17.7,,129852.44,36.96,10派3.6459,03-31
2323,600073,上海梅林,0.3,11.11,,8.21,,28039.49,9.32,10派0.3,03-31
2324,600861,北京城乡,0.27,-4.5,,3.56,,8473.24,-4.5,10派0.85,03-31
2325,002799,环球印务,0.15,-51.61,,4.37,,2260.87,-15.63,,03-31
2326,300215,电科院,0.17,70.0,,6.49,,12580.87,78.02,,03-31
2327,600630,龙头股份,0.3,500.0,,7.3,,12850.67,518.47,10派0.91,03-31
2328,600667,太极实业,0.2,42.86,,7.11,,41779.0,79.68,10派1,03-31
2329,300639,凯普生物,1.13,0.0,,11.83,,9321.0,22.49,,03-31
2330,600350,山东高速,0.55,-14.33,,10.29,,264418.2,-14.41,10派1.78,03-31
2331,600061,国投资本,0.68,-1.45,,9.13,,258969.17,1.09,10派0.62,03-31
2332,600439,瑞贝卡,0.19,4.45,,8.92,,21511.74,25.35,10派0.5,03-31
2333,600812,华北制药,0.01,-63.64,,0.35,,1875.97,-65.52,10派0.1,03-31
2334,600078,澄星股份,0.09,-1.1,,3.17,,5883.02,-2.06,10派0.3,03-31
2335,603788,宁波高发,1.59,40.71,,19.52,,23300.58,48.28,,03-31
2336,300107,建新股份,0.16,279.29,,9.22,,8707.57,282.7,,03-31
2337,002106,莱宝高科,0.2,-33.33,,3.82,,14090.45,-33.46,10派1,03-31
2338,300252,金信诺,0.29,-38.3,,5.81,,13012.35,-33.42,,03-31
2339,000089,深圳机场,0.32,17.57,,6.05,,66136.17,17.59,10派1.1,03-31
2340,002019,亿帆医药,1.15,79.69,,27.87,,130510.35,85.18,10派1,03-31
2341,300375,鹏翎股份,0.65,-24.42,,8.85,,11925.47,-24.19,,03-31
2342,600106,重庆路桥,0.28,-15.15,,7.96,,28026.36,-5.08,10派0.85送1,03-31
2343,600141,兴发集团,0.52,202.94,,5.35,,32099.78,214.65,10派2转2,03-31
2344,002762,金发拉比,0.45,25.0,,9.92,,9156.71,25.86,,03-31
2345,000785,武汉中商,1.42,14100.0,,37.49,,35753.53,17416.64,10派2,03-31
2346,300213,佳讯飞鸿,0.2,-48.72,,6.58,,11621.08,12.6,,03-31
2347,600647,同达创业,0.08,-86.17,,3.11,,1113.87,-86.18,10派0.5,03-31
2348,600689,上海三毛,0.1,-78.26,2.28,4.69,,2070.27,-77.62,10派0.15,03-31
2349,002024,苏宁易购,0.45,462.5,,5.76,,421251.6,498.02,10派1,03-31
2350,600076,康欣新材,0.45,21.5,,14.75,,46630.62,21.47,10派1.1,03-31
2351,600466,蓝光发展,0.57,39.84,,12.81,,136595.04,52.49,10派1转4,03-31
2352,603817,海峡环保,0.23,-20.52,,7.58,,9939.99,3.01,,03-31
2353,600846,同济科技,0.41,40.45,,12.72,,25505.95,40.44,10派1.3,03-31
2354,002152,广电运通,0.37,-31.48,,10.29,,89948.5,6.58,,03-31
2355,002184,海得控制,0.06,2.76,,1.31,,1452.89,8.21,,03-31
2356,600615,丰华股份,0.56,1051.02,,19.71,,10602.21,1045.32,,03-31
2357,603357,设计总院,1.04,30.0,,23.59,,28883.44,47.54,,03-31
2358,601377,兴业证券,0.34,11.49,,7.03,,228489.61,11.66,10派1.5,03-31
2359,002061,浙江交科,0.87,625.0,,26.4,,110680.66,1569.9,,03-31
2360,600081,东风科技,0.44,19.35,,11.6,,13923.92,19.35,10派1.35,03-31
2361,600833,第一医药,0.19,-9.52,,6.06,,4347.68,-5.56,10派0.6,03-31
2362,300110,华仁药业,0.04,9.09,,2.54,,3753.5,56.75,,03-31
2363,600493,凤竹纺织,0.09,-55.98,,3.59,,2482.78,-56.0,10派0.3,03-31
2364,002109,兴化股份,0.29,635.25,,6.39,,20641.3,635.03,,03-31
2365,002430,杭氧股份,0.41,-220.59,,9.13,,36070.4,-227.63,,03-31
2366,600966,博汇纸业,0.64,325.23,,18.87,,85613.6,325.26,,03-31
2367,300223,北京君正,0.04,-8.02,,0.59,,650.11,-7.81,,03-31
2368,300324,旋极信息,0.34,-9.1,,7.78,,38929.22,3.18,,03-31
2369,002612,朗姿股份,0.47,14.37,,7.37,,18757.13,14.36,,03-31
2370,600365,通葡股份,0.02,100.0,,0.88,,606.37,192.83,,03-31
2371,002002,鸿达兴业,0.41,20.46,,21.93,,100488.29,22.88,10派1.1,03-31
2372,603717,天域生态,0.75,-11.69,,11.14,,12132.8,10.39,,03-31
2373,600499,科达洁能,0.34,56.28,,11.27,,47889.13,57.9,10派0.5,03-31
2374,600121,郑州煤电,0.62,-199.63,,20.44,,62744.6,-199.63,,03-31
2375,300147,香雪制药,0.1,0.0,,1.92,,6593.92,-0.13,,03-31
2376,603156,养元饮品,4.67,-15.72,,38.77,,230987.87,-15.72,,03-31
2377,600973,宝胜股份,0.07,-76.17,,2.4,,8623.74,-67.54,10派0.22,03-31
2378,300244,迪安诊断,0.64,33.33,,15.97,,34959.3,33.05,,03-31
2379,002532,新界泵业,0.25,-30.56,,9.56,,12970.97,11.2,,03-31
2380,603377,东方时尚,0.56,-6.67,,14.03,,23494.58,-4.47,,03-31
2381,603578,三星新材,0.66,-8.33,,12.82,,5535.75,16.04,,03-31
2382,000993,闽东电力,0.06,-14.29,,1.37,,2258.89,-14.21,,03-31
2383,601933,永辉超市,0.19,35.71,,9.32,,181679.41,46.28,,03-31
2384,002408,齐翔腾达,0.48,71.43,,13.61,,84961.2,69.07,,03-31
2385,600561,江西长运,0.09,-121.95,,1.45,,2035.14,-120.84,10派0.3,03-31
2386,600300,维维股份,0.05,36.75,,3.4,,9151.17,30.5,10派0.3,03-31
2387,002285,世联行,0.49,32.43,,21.85,,100388.35,34.35,,03-31
2388,000978,桂林旅游,0.15,600.0,,3.56,,5294.17,616.61,10派0.7,03-31
2389,600760,中航沈飞,0.51,537.5,,13.67,,70677.61,2445.55,,03-31
2390,300044,赛为智能,0.49,63.47,,13.94,,18192.03,80.44,,03-31
2391,002365,永安药业,0.71,113.15,,9.92,,13315.07,113.74,,03-31
2392,002140,东华科技,-0.14,-177.78,,-3.16,,-6313.58,-177.18,,03-31
2393,300190,维尔利,0.32,33.33,,4.27,,13870.31,49.54,,03-31
2394,603363,傲农生物,0.29,16.0,,18.52,,10811.89,18.32,,03-31
2395,600682,南京新百,0.68,41.67,,10.41,,73623.22,84.12,10派0.9,03-31
2396,000516,国际医学,0.1,0.0,,5.57,,19839.08,-1.59,,03-31
2397,600343,航天动力,0.02,-46.88,,0.72,,1575.49,-46.88,,03-31
2398,600006,东风汽车,0.1,-8.23,,3.05,,20070.49,-8.29,10派0.303,03-31
2399,601901,方正证券,0.18,-41.94,4.55,3.99,1.05,145295.79,-43.45,10派0.1,03-31
2400,002184,海得控制,0.06,2.76,,1.31,,1452.89,8.21,10派1,03-31
2401,600615,丰华股份,0.56,1051.02,,19.71,,10602.21,1045.32,,03-31
2402,603357,设计总院,1.04,30.0,,23.59,,28883.44,47.54,10派2.7,03-31
2403,600689,上海三毛,0.1,-78.26,2.28,4.69,,2070.27,-77.62,10派0.15,03-31
2404,002024,苏宁易购,0.45,462.5,,5.76,,421251.6,498.02,10派1,03-31
2405,600076,康欣新材,0.45,21.5,,14.75,,46630.62,21.47,10派1.1,03-31
2406,600466,蓝光发展,0.57,39.84,,12.81,,136595.04,52.49,10派1转4,03-31
2407,603817,海峡环保,0.23,-20.52,,7.58,,9939.99,3.01,,03-31
2408,600846,同济科技,0.41,40.45,,12.72,,25505.95,40.44,10派1.3,03-31
2409,002109,兴化股份,0.29,635.25,,6.39,,20641.3,635.03,10转5,03-31
2410,002430,杭氧股份,0.41,-220.59,,9.13,,36070.4,-227.63,10派0.75,03-31
2411,600966,博汇纸业,0.64,325.23,,18.87,,85613.6,325.26,,03-31
