code,name,valumn,percent
91012,隆基股份,-687976,-0.020000000000000018
91015,陝西黑貓,-118450,-0.010000000000000002
91016,節能風電,-603527,-0.019999999999999962
91018,寧波港,188679,0.0
91019,山東出版,-31700,-0.010000000000000009
91020,華鈺礦業,7500,0.0
91021,春秋航空,-105970,-0.009999999999999787
91038,一拖股份,7591,0.010000000000000009
91058,賽輪金宇,2192262,0.09999999999999998
91066,中信建投,0,0.0
91069,西部黃金,-67400,-0.010000000000000002
91088,中國神華,387317,0.0
91098,中南傳媒,-93763,-0.009999999999999787
91099,太平洋,-33528,0.0
91100,恆立液壓,-21660,0.0
91101,昊華能源,0,0.0
91106,中國一重,0,0.0
91107,四川成渝,-96725,-0.009999999999999953
91108,財通證券,7640,0.0
91111,中國國航,3213058,0.030000000000000027
91116,三江購物,88300,0.01999999999999999
91117,中國化學,2945961,0.05999999999999983
91118,海南橡膠,0,0.0
91126,四方股份,0,0.0
91127,小康股份,-60600,-0.03999999999999998
91128,常熟銀行,639977,0.05999999999999994
91139,深圳燃氣,1390524,0.04999999999999993
91155,新城控股,178695,0.030000000000000027
91158,重慶水務,-129739,0.0
91163,三角輪胎,0,0.0
91166,興業銀行,2959359,0.020000000000000018
91168,西部礦業,278420,0.010000000000000009
91169,北京銀行,-485217,0.0
91179,中國西電,0,0.0
91186,中國鐵建,2456767,0.020000000000000018
91198,東興證券,309600,0.009999999999999981
91199,江南水務,-133800,-0.010000000000000009
91200,上海環境,-19900,0.0
91208,東材科技,0,0.0
91211,國泰君安,94143,0.0
91212,白銀有色,134700,0.0
91216,君正集團,-534732,-0.010000000000000009
91218,吉鑫科技,0,0.0
91222,林洋能源,-259622,-0.01999999999999999
91225,陝西煤業,1544662,0.010000000000000009
91226,華電重工,0,0.0
91228,廣州港,507824,0.030000000000000027
91229,上海銀行,59360,0.0
91231,環旭電子,-469031,-0.020000000000000018
91233,桐昆股份,-363139,-0.020000000000000018
91238,廣汽集團,-263337,-0.010000000000000009
91258,龐大集團,0,0.0
91288,農業銀行,1324396,0.0
91311,駱駝股份,-13486,-0.010000000000000009
91318,中國平安,9374087,0.08000000000000007
91326,秦港股份,1500,0.0
91328,交通銀行,2254622,0.0
91330,綠色動力,-4000,0.0
91333,廣深鐵路,-1297246,-0.020000000000000018
91336,新華保險,975092,0.040000000000000036
91339,百隆東方,0,0.0
91360,三六零,124382,0.02999999999999997
91368,綠城水務,-60500,-0.010000000000000009
91369,陝鼓動力,0,0.0
91375,中原證券,-255053,-0.010000000000000009
91377,興業證券,802843,0.010000000000000009
91388,怡球資源,0,0.0
91390,中國中鐵,0,0.0
91398,工商銀行,5910067,0.0
91515,東風股份,-51100,0.0
91555,東吳證券,344200,0.010000000000000009
91566,九牧王,0,0.0
91567,三星醫療,-94274,-0.010000000000000009
91588,北辰實業,-118487,0.0
91595,上海電影,-32081,-0.03
91600,中國鋁業,2885500,0.030000000000000027
91601,中國太保,1592050,0.029999999999999916
91607,上海醫藥,-75185,0.0
91608,中信重工,0,0.0
91611,中國核建,-28500,0.0
91618,中國中冶,2007687,0.010000000000000009
91628,中國人壽,467169,0.0
91633,長城汽車,1048196,0.019999999999999962
91636,旗濱集團,988509,0.040000000000000036
91666,平煤股份,1325300,0.04999999999999993
91668,中國建築,64878,0.0
91669,中國電建,1075908,0.009999999999999953
91678,濱化股份,-561148,-0.02999999999999997
91688,華泰證券,818593,0.020000000000000018
91689,拓普集團,-4873,0.0
91699,潞安環能,621022,0.019999999999999907
91700,風範股份,0,0.0
91717,鄭煤機,-257677,-0.020000000000000018
91718,際華集團,100058,0.0
91727,上海電氣,0,0.0
91766,中國中車,-1414573,-0.010000000000000009
91777,力帆股份,0,0.0
91788,光大證券,-55193,0.0
91789,寧波建工,-147100,-0.009999999999999995
91798,*ST藍科,0,0.0
91799,星宇股份,-8626,0.0
91800,中國交建,229065,0.0
91801,皖新傳媒,-700,0.0
91808,中海油服,-80004,-0.009999999999999981
91811,新華文軒,8226,0.0
91818,光大銀行,-34415,0.0
91828,美凱龍,-409082,-0.13
91838,成都銀行,30800,0.010000000000000009
91857,中國石油,624453,0.0
91858,中國科傳,76300,0.04000000000000001
91866,中遠海發,-165200,0.0
91872,招商輪船,0,0.0
91877,正泰電器,19768,0.0
91878,浙商證券,113600,0.010000000000000009
91880,大連港,-1020448,-0.010000000000000002
91881,中國銀河,732600,0.05999999999999994
91886,江河集團,0,0.0
91888,中國國旅,-2372491,-0.129999999999999
91890,亞星錨鏈,65400,0.01
91898,中煤能源,374514,0.010000000000000009
91899,紫金礦業,-1709338,-0.010000000000000009
91901,方正證券,867117,0.009999999999999787
91908,京運通,-141179,-0.010000000000000009
91918,新集能源,0,0.0
91919,中遠海控,200500,0.0
91928,鳳凰傳媒,0,0.0
91929,吉視傳媒,0,0.0
91933,永輝超市,24622,0.0
91939,建設銀行,-3834141,-0.040000000000000036
91958,金鉬股份,153000,0.0
91965,中國汽研,0,0.0
